"","BIRTH","COUNTRY","GENDER","ObsValue","RATE","TIME_FORMAT","Time"
"11124","NB","USA","MEN","75.3","P_RATE","P1Y","2015"
"11125","NB","USA","MEN","75.7","P_RATE","P1Y","2016"
"11126","NB","USA","MEN","75.8","P_RATE","P1Y","2017"
"11127","NB","USA","MEN","76.2","P_RATE","P1Y","2018"
"11128","NB","USA","MEN","76.5","P_RATE","P1Y","2019"
"11129","NB","USA","MEN","75.1","P_RATE","P1Y","2020"
"11130","NB","USA","MEN","75.4","P_RATE","P1Y","2021"
"11131","NB","USA","WMN","68.1","N_RATE","P1Y","2000"
"11132","NB","USA","WMN","67.5","N_RATE","P1Y","2001"
"11133","NB","USA","WMN","66.5","N_RATE","P1Y","2002"
"11134","NB","USA","WMN","65.9","N_RATE","P1Y","2003"
"11135","NB","USA","WMN","65.6","N_RATE","P1Y","2004"
"11136","NB","USA","WMN","65.8","N_RATE","P1Y","2005"
"11137","NB","USA","WMN","66","N_RATE","P1Y","2006"
"11138","NB","USA","WMN","65.9","N_RATE","P1Y","2007"
"11139","NB","USA","WMN","65.5","N_RATE","P1Y","2008"
"11140","NB","USA","WMN","63.2","N_RATE","P1Y","2009"
"11141","NB","USA","WMN","62.2","N_RATE","P1Y","2010"
"11142","NB","USA","WMN","61.9","N_RATE","P1Y","2011"
"11143","NB","USA","WMN","62","N_RATE","P1Y","2012"
"11144","NB","USA","WMN","62.2","N_RATE","P1Y","2013"
"11145","NB","USA","WMN","63","N_RATE","P1Y","2014"
"11146","NB","USA","WMN","63.6","N_RATE","P1Y","2015"
"11147","NB","USA","WMN","64.2","N_RATE","P1Y","2016"
"11148","NB","USA","WMN","64.9","N_RATE","P1Y","2017"
"11149","NB","USA","WMN","65.6","N_RATE","P1Y","2018"
"11150","NB","USA","WMN","66.4","N_RATE","P1Y","2019"
"11151","NB","USA","WMN","62.5","N_RATE","P1Y","2020"
"11152","NB","USA","WMN","64.5","N_RATE","P1Y","2021"
"11153","NB","USA","WMN","4.2","U_RATE","P1Y","2000"
"11154","NB","USA","WMN","4.6","U_RATE","P1Y","2001"
"11155","NB","USA","WMN","5.6","U_RATE","P1Y","2002"
"11156","NB","USA","WMN","5.6","U_RATE","P1Y","2003"
"11157","NB","USA","WMN","5.5","U_RATE","P1Y","2004"
"11158","NB","USA","WMN","5.2","U_RATE","P1Y","2005"
"11159","NB","USA","WMN","4.8","U_RATE","P1Y","2006"
"11160","NB","USA","WMN","4.6","U_RATE","P1Y","2007"
"11161","NB","USA","WMN","5.5","U_RATE","P1Y","2008"
"11162","NB","USA","WMN","8.1","U_RATE","P1Y","2009"
"11163","NB","USA","WMN","8.7","U_RATE","P1Y","2010"
"11164","NB","USA","WMN","8.5","U_RATE","P1Y","2011"
"11165","NB","USA","WMN","7.9","U_RATE","P1Y","2012"
"11166","NB","USA","WMN","7.2","U_RATE","P1Y","2013"
"11167","NB","USA","WMN","6.1","U_RATE","P1Y","2014"
"11168","NB","USA","WMN","5.2","U_RATE","P1Y","2015"
"11169","NB","USA","WMN","4.9","U_RATE","P1Y","2016"
"11170","NB","USA","WMN","4.3","U_RATE","P1Y","2017"
"11171","NB","USA","WMN","3.9","U_RATE","P1Y","2018"
"11172","NB","USA","WMN","3.7","U_RATE","P1Y","2019"
"11173","NB","USA","WMN","7.9","U_RATE","P1Y","2020"
"11174","NB","USA","WMN","5.2","U_RATE","P1Y","2021"
"11175","NB","USA","WMN","71.1","P_RATE","P1Y","2000"
"11176","NB","USA","WMN","70.7","P_RATE","P1Y","2001"
"11177","NB","USA","WMN","70.4","P_RATE","P1Y","2002"
"11178","NB","USA","WMN","69.8","P_RATE","P1Y","2003"
"11179","NB","USA","WMN","69.4","P_RATE","P1Y","2004"
"11180","NB","USA","WMN","69.4","P_RATE","P1Y","2005"
"11181","NB","USA","WMN","69.3","P_RATE","P1Y","2006"
"11182","NB","USA","WMN","69.1","P_RATE","P1Y","2007"
"11183","NB","USA","WMN","69.3","P_RATE","P1Y","2008"
"11184","NB","USA","WMN","68.7","P_RATE","P1Y","2009"
"11185","NB","USA","WMN","68.1","P_RATE","P1Y","2010"
"11186","NB","USA","WMN","67.6","P_RATE","P1Y","2011"
"11187","NB","USA","WMN","67.3","P_RATE","P1Y","2012"
"11188","NB","USA","WMN","67","P_RATE","P1Y","2013"
"11189","NB","USA","WMN","67.1","P_RATE","P1Y","2014"
"11190","NB","USA","WMN","67.1","P_RATE","P1Y","2015"
"11191","NB","USA","WMN","67.5","P_RATE","P1Y","2016"
"11192","NB","USA","WMN","67.9","P_RATE","P1Y","2017"
"11193","NB","USA","WMN","68.3","P_RATE","P1Y","2018"
"11194","NB","USA","WMN","69","P_RATE","P1Y","2019"
"11195","NB","USA","WMN","67.8","P_RATE","P1Y","2020"
"11196","NB","USA","WMN","68.1","P_RATE","P1Y","2021"
"11197","NB","USA","TOT","73.2","N_RATE","P1Y","2000"
"11198","NB","USA","TOT","72.1","N_RATE","P1Y","2001"
"11199","NB","USA","TOT","71","N_RATE","P1Y","2002"
"11200","NB","USA","TOT","70.1","N_RATE","P1Y","2003"
"11201","NB","USA","TOT","70","N_RATE","P1Y","2004"
"11202","NB","USA","TOT","70.2","N_RATE","P1Y","2005"
"11203","NB","USA","TOT","70.5","N_RATE","P1Y","2006"
"11204","NB","USA","TOT","70.3","N_RATE","P1Y","2007"
"11205","NB","USA","TOT","69.4","N_RATE","P1Y","2008"
"11206","NB","USA","TOT","66.1","N_RATE","P1Y","2009"
"11207","NB","USA","TOT","65.2","N_RATE","P1Y","2010"
"11208","NB","USA","TOT","65.1","N_RATE","P1Y","2011"
"11209","NB","USA","TOT","65.6","N_RATE","P1Y","2012"
"11210","NB","USA","TOT","65.7","N_RATE","P1Y","2013"
"11211","NB","USA","TOT","66.5","N_RATE","P1Y","2014"
"11212","NB","USA","TOT","67.2","N_RATE","P1Y","2015"
"11213","NB","USA","TOT","67.9","N_RATE","P1Y","2016"
"11214","NB","USA","TOT","68.5","N_RATE","P1Y","2017"
"11215","NB","USA","TOT","69.2","N_RATE","P1Y","2018"
"11216","NB","USA","TOT","69.8","N_RATE","P1Y","2019"
"11217","NB","USA","TOT","65.8","N_RATE","P1Y","2020"
"11218","NB","USA","TOT","67.8","N_RATE","P1Y","2021"
"11219","NB","USA","TOT","4.1","U_RATE","P1Y","2000"
"11220","NB","USA","TOT","4.9","U_RATE","P1Y","2001"
"11221","NB","USA","TOT","5.9","U_RATE","P1Y","2002"
"11222","NB","USA","TOT","6.1","U_RATE","P1Y","2003"
"11223","NB","USA","TOT","5.7","U_RATE","P1Y","2004"
"11224","NB","USA","TOT","5.3","U_RATE","P1Y","2005"
"11225","NB","USA","TOT","4.9","U_RATE","P1Y","2006"
"11226","NB","USA","TOT","4.9","U_RATE","P1Y","2007"
"11227","NB","USA","TOT","6","U_RATE","P1Y","2008"
"11228","NB","USA","TOT","9.4","U_RATE","P1Y","2009"
"11229","NB","USA","TOT","9.9","U_RATE","P1Y","2010"
"11230","NB","USA","TOT","9.2","U_RATE","P1Y","2011"
"11231","NB","USA","TOT","8.3","U_RATE","P1Y","2012"
"11232","NB","USA","TOT","7.7","U_RATE","P1Y","2013"
"11233","NB","USA","TOT","6.5","U_RATE","P1Y","2014"
"11234","NB","USA","TOT","5.6","U_RATE","P1Y","2015"
"11235","NB","USA","TOT","5.2","U_RATE","P1Y","2016"
"11236","NB","USA","TOT","4.6","U_RATE","P1Y","2017"
"11237","NB","USA","TOT","4.1","U_RATE","P1Y","2018"
"11238","NB","USA","TOT","3.9","U_RATE","P1Y","2019"
"11239","NB","USA","TOT","7.9","U_RATE","P1Y","2020"
"11240","NB","USA","TOT","5.5","U_RATE","P1Y","2021"
"11241","NB","USA","TOT","76.3","P_RATE","P1Y","2000"
"11242","NB","USA","TOT","75.8","P_RATE","P1Y","2001"
"11243","NB","USA","TOT","75.4","P_RATE","P1Y","2002"
"11244","NB","USA","TOT","74.7","P_RATE","P1Y","2003"
"11245","NB","USA","TOT","74.2","P_RATE","P1Y","2004"
"11246","NB","USA","TOT","74.2","P_RATE","P1Y","2005"
"11247","NB","USA","TOT","74.2","P_RATE","P1Y","2006"
"11248","NB","USA","TOT","73.9","P_RATE","P1Y","2007"
"11249","NB","USA","TOT","73.8","P_RATE","P1Y","2008"
"11250","NB","USA","TOT","73","P_RATE","P1Y","2009"
"11251","NB","USA","TOT","72.3","P_RATE","P1Y","2010"
"11252","NB","USA","TOT","71.7","P_RATE","P1Y","2011"
"11253","NB","USA","TOT","71.5","P_RATE","P1Y","2012"
"11254","NB","USA","TOT","71.2","P_RATE","P1Y","2013"
"11255","NB","USA","TOT","71.1","P_RATE","P1Y","2014"
"11256","NB","USA","TOT","71.1","P_RATE","P1Y","2015"
"11257","NB","USA","TOT","71.5","P_RATE","P1Y","2016"
"11258","NB","USA","TOT","71.8","P_RATE","P1Y","2017"
"11259","NB","USA","TOT","72.2","P_RATE","P1Y","2018"
"11260","NB","USA","TOT","72.7","P_RATE","P1Y","2019"
"11261","NB","USA","TOT","71.4","P_RATE","P1Y","2020"
"11262","NB","USA","TOT","71.7","P_RATE","P1Y","2021"
"11263","NB","CHL","MEN","72.2","N_RATE","P1Y","2006"
"11264","NB","CHL","MEN","68.8","N_RATE","P1Y","2009"
"11265","NB","CHL","MEN","70.7","N_RATE","P1Y","2011"
"11266","NB","CHL","MEN","71","N_RATE","P1Y","2013"
"11267","NB","CHL","MEN","71.1","N_RATE","P1Y","2015"
"11268","NB","CHL","MEN","71.4","N_RATE","P1Y","2017"
"11269","NB","CHL","MEN","71.6","N_RATE","P1Y","2020"
"11270","NB","CHL","MEN","6.2","U_RATE","P1Y","2006"
"11271","NB","CHL","MEN","9.3","U_RATE","P1Y","2009"
"11272","NB","CHL","MEN","6.7","U_RATE","P1Y","2011"
"11273","NB","CHL","MEN","6.6","U_RATE","P1Y","2013"
"11274","NB","CHL","MEN","7.2","U_RATE","P1Y","2015"
"11275","NB","CHL","MEN","7.6","U_RATE","P1Y","2017"
"11276","NB","CHL","MEN","12","U_RATE","P1Y","2020"
"11277","NB","CHL","MEN","77","P_RATE","P1Y","2006"
"11278","NB","CHL","MEN","75.8","P_RATE","P1Y","2009"
"11279","NB","CHL","MEN","75.8","P_RATE","P1Y","2011"
"11280","NB","CHL","MEN","76","P_RATE","P1Y","2013"
"11281","NB","CHL","MEN","76.6","P_RATE","P1Y","2015"
"11282","NB","CHL","MEN","77.4","P_RATE","P1Y","2017"
"11283","NB","CHL","MEN","71.6","P_RATE","P1Y","2020"
"11284","NB","CHL","WMN","42.2","N_RATE","P1Y","2006"
"11285","NB","CHL","WMN","40.9","N_RATE","P1Y","2009"
"11286","NB","CHL","WMN","44.1","N_RATE","P1Y","2011"
"11287","NB","CHL","WMN","46.6","N_RATE","P1Y","2013"
"11288","NB","CHL","WMN","48.8","N_RATE","P1Y","2015"
"11289","NB","CHL","WMN","50.2","N_RATE","P1Y","2017"
"11290","NB","CHL","WMN","53.3","N_RATE","P1Y","2020"
"11291","NB","CHL","WMN","9.9","U_RATE","P1Y","2006"
"11292","NB","CHL","WMN","13","U_RATE","P1Y","2009"
"11293","NB","CHL","WMN","10","U_RATE","P1Y","2011"
"11294","NB","CHL","WMN","8.7","U_RATE","P1Y","2013"
"11295","NB","CHL","WMN","8.8","U_RATE","P1Y","2015"
"11296","NB","CHL","WMN","9.2","U_RATE","P1Y","2017"
"11297","NB","CHL","WMN","14.2","U_RATE","P1Y","2020"
"11298","NB","CHL","WMN","46.8","P_RATE","P1Y","2006"
"11299","NB","CHL","WMN","47","P_RATE","P1Y","2009"
"11300","NB","CHL","WMN","49","P_RATE","P1Y","2011"
"11301","NB","CHL","WMN","51","P_RATE","P1Y","2013"
"11302","NB","CHL","WMN","53.5","P_RATE","P1Y","2015"
"11303","NB","CHL","WMN","55.2","P_RATE","P1Y","2017"
"11304","NB","CHL","WMN","53.3","P_RATE","P1Y","2020"
"11305","NB","CHL","TOT","56.8","N_RATE","P1Y","2006"
"11306","NB","CHL","TOT","54.2","N_RATE","P1Y","2009"
"11307","NB","CHL","TOT","56.8","N_RATE","P1Y","2011"
"11308","NB","CHL","TOT","58.1","N_RATE","P1Y","2013"
"11309","NB","CHL","TOT","59.3","N_RATE","P1Y","2015"
"11310","NB","CHL","TOT","60.2","N_RATE","P1Y","2017"
"11311","NB","CHL","TOT","61.6","N_RATE","P1Y","2020"
"11312","NB","CHL","TOT","7.7","U_RATE","P1Y","2006"
"11313","NB","CHL","TOT","10.8","U_RATE","P1Y","2009"
"11314","NB","CHL","TOT","8.1","U_RATE","P1Y","2011"
"11315","NB","CHL","TOT","7.5","U_RATE","P1Y","2013"
"11316","NB","CHL","TOT","7.9","U_RATE","P1Y","2015"
"11317","NB","CHL","TOT","8.3","U_RATE","P1Y","2017"
"11318","NB","CHL","TOT","13","U_RATE","P1Y","2020"
"11319","NB","CHL","TOT","61.5","P_RATE","P1Y","2006"
"11320","NB","CHL","TOT","60.8","P_RATE","P1Y","2009"
"11321","NB","CHL","TOT","61.7","P_RATE","P1Y","2011"
"11322","NB","CHL","TOT","62.8","P_RATE","P1Y","2013"
"11323","NB","CHL","TOT","64.4","P_RATE","P1Y","2015"
"11324","NB","CHL","TOT","65.7","P_RATE","P1Y","2017"
"11325","NB","CHL","TOT","61.6","P_RATE","P1Y","2020"
"11326","NB","EST","MEN","62","N_RATE","P1Y","2000"
"11327","NB","EST","MEN","63.8","N_RATE","P1Y","2001"
"11328","NB","EST","MEN","65.4","N_RATE","P1Y","2002"
"11329","NB","EST","MEN","65.9","N_RATE","P1Y","2003"
"11330","NB","EST","MEN","65","N_RATE","P1Y","2004"
"11331","NB","EST","MEN","65.6","N_RATE","P1Y","2005"
"11332","NB","EST","MEN","70.1","N_RATE","P1Y","2006"
"11333","NB","EST","MEN","72.2","N_RATE","P1Y","2007"
"11334","NB","EST","MEN","72.3","N_RATE","P1Y","2008"
"11335","NB","EST","MEN","63.2","N_RATE","P1Y","2009"
"11336","NB","EST","MEN","61.4","N_RATE","P1Y","2010"
"11337","NB","EST","MEN","67.3","N_RATE","P1Y","2011"
"11338","NB","EST","MEN","69.5","N_RATE","P1Y","2012"
"11339","NB","EST","MEN","71.3","N_RATE","P1Y","2013"
"11340","NB","EST","MEN","72.8","N_RATE","P1Y","2014"
"11341","NB","EST","MEN","75.3","N_RATE","P1Y","2015"
"11342","NB","EST","MEN","75.5","N_RATE","P1Y","2016"
"11343","NB","EST","MEN","77.4","N_RATE","P1Y","2017"
"11344","NB","EST","MEN","78.6","N_RATE","P1Y","2018"
"11345","NB","EST","MEN","78.6","N_RATE","P1Y","2019"
"11346","NB","EST","MEN","75.8","N_RATE","P1Y","2020"
"11347","NB","EST","MEN","75.4","N_RATE","P1Y","2021"
"11348","NB","EST","MEN","15.3","U_RATE","P1Y","2000"
"11349","NB","EST","MEN","12","U_RATE","P1Y","2001"
"11350","NB","EST","MEN","9.8","U_RATE","P1Y","2002"
"11351","NB","EST","MEN","11","U_RATE","P1Y","2003"
"11352","NB","EST","MEN","11.5","U_RATE","P1Y","2004"
"11353","NB","EST","MEN","8.9","U_RATE","P1Y","2005"
"11354","NB","EST","MEN","5.9","U_RATE","P1Y","2006"
"11355","NB","EST","MEN","5.3","U_RATE","P1Y","2007"
"11356","NB","EST","MEN","6","U_RATE","P1Y","2008"
"11357","NB","EST","MEN","17.3","U_RATE","P1Y","2009"
"11358","NB","EST","MEN","19.4","U_RATE","P1Y","2010"
"11359","NB","EST","MEN","13.1","U_RATE","P1Y","2011"
"11360","NB","EST","MEN","10.6","U_RATE","P1Y","2012"
"11361","NB","EST","MEN","9","U_RATE","P1Y","2013"
"11362","NB","EST","MEN","7.9","U_RATE","P1Y","2014"
"11363","NB","EST","MEN","6.3","U_RATE","P1Y","2015"
"11364","NB","EST","MEN","7.3","U_RATE","P1Y","2016"
"11365","NB","EST","MEN","6.3","U_RATE","P1Y","2017"
"11366","NB","EST","MEN","5.1","U_RATE","P1Y","2018"
"11367","NB","EST","MEN","4","U_RATE","P1Y","2019"
"11368","NB","EST","MEN","7.1","U_RATE","P1Y","2020"
"11369","NB","EST","MEN","7","U_RATE","P1Y","2021"
"11370","NB","EST","MEN","73.2","P_RATE","P1Y","2000"
"11371","NB","EST","MEN","72.5","P_RATE","P1Y","2001"
"11372","NB","EST","MEN","72.5","P_RATE","P1Y","2002"
"11373","NB","EST","MEN","74","P_RATE","P1Y","2003"
"11374","NB","EST","MEN","73.4","P_RATE","P1Y","2004"
"11375","NB","EST","MEN","72","P_RATE","P1Y","2005"
"11376","NB","EST","MEN","74.5","P_RATE","P1Y","2006"
"11377","NB","EST","MEN","76.3","P_RATE","P1Y","2007"
"11378","NB","EST","MEN","76.9","P_RATE","P1Y","2008"
"11379","NB","EST","MEN","76.5","P_RATE","P1Y","2009"
"11380","NB","EST","MEN","76.1","P_RATE","P1Y","2010"
"11381","NB","EST","MEN","77.4","P_RATE","P1Y","2011"
"11382","NB","EST","MEN","77.8","P_RATE","P1Y","2012"
"11383","NB","EST","MEN","78.3","P_RATE","P1Y","2013"
"11384","NB","EST","MEN","79","P_RATE","P1Y","2014"
"11385","NB","EST","MEN","80.3","P_RATE","P1Y","2015"
"11386","NB","EST","MEN","81.5","P_RATE","P1Y","2016"
"11387","NB","EST","MEN","82.6","P_RATE","P1Y","2017"
"11388","NB","EST","MEN","82.8","P_RATE","P1Y","2018"
"11389","NB","EST","MEN","81.9","P_RATE","P1Y","2019"
"11390","NB","EST","MEN","81.6","P_RATE","P1Y","2020"
"11391","NB","EST","MEN","81.1","P_RATE","P1Y","2021"
"11392","NB","EST","WMN","56.9","N_RATE","P1Y","2000"
"11393","NB","EST","WMN","56.9","N_RATE","P1Y","2001"
"11394","NB","EST","WMN","57.4","N_RATE","P1Y","2002"
"11395","NB","EST","WMN","58.1","N_RATE","P1Y","2003"
"11396","NB","EST","WMN","59.1","N_RATE","P1Y","2004"
"11397","NB","EST","WMN","61.2","N_RATE","P1Y","2005"
"11398","NB","EST","WMN","64.4","N_RATE","P1Y","2006"
"11399","NB","EST","WMN","64.7","N_RATE","P1Y","2007"
"11400","NB","EST","WMN","65.7","N_RATE","P1Y","2008"
"11401","NB","EST","WMN","62.3","N_RATE","P1Y","2009"
"11402","NB","EST","WMN","60.9","N_RATE","P1Y","2010"
"11403","NB","EST","WMN","63.4","N_RATE","P1Y","2011"
"11404","NB","EST","WMN","64.8","N_RATE","P1Y","2012"
"11405","NB","EST","WMN","65.7","N_RATE","P1Y","2013"
"11406","NB","EST","WMN","66.8","N_RATE","P1Y","2014"
"11407","NB","EST","WMN","68.9","N_RATE","P1Y","2015"
"11408","NB","EST","WMN","69.1","N_RATE","P1Y","2016"
"11409","NB","EST","WMN","71.5","N_RATE","P1Y","2017"
"11410","NB","EST","WMN","72","N_RATE","P1Y","2018"
"11411","NB","EST","WMN","72","N_RATE","P1Y","2019"
"11412","NB","EST","WMN","72","N_RATE","P1Y","2020"
"11413","NB","EST","WMN","73.3","N_RATE","P1Y","2021"
"11414","NB","EST","WMN","11.8","U_RATE","P1Y","2000"
"11415","NB","EST","WMN","12.6","U_RATE","P1Y","2001"
"11416","NB","EST","WMN","7.8","U_RATE","P1Y","2002"
"11417","NB","EST","WMN","10","U_RATE","P1Y","2003"
"11418","NB","EST","WMN","8.3","U_RATE","P1Y","2004"
"11419","NB","EST","WMN","6.3","U_RATE","P1Y","2005"
"11420","NB","EST","WMN","5.5","U_RATE","P1Y","2006"
"11421","NB","EST","WMN","3.9","U_RATE","P1Y","2007"
"11422","NB","EST","WMN","5.2","U_RATE","P1Y","2008"
"11423","NB","EST","WMN","10.5","U_RATE","P1Y","2009"
"11424","NB","EST","WMN","13.4","U_RATE","P1Y","2010"
"11425","NB","EST","WMN","11.2","U_RATE","P1Y","2011"
"11426","NB","EST","WMN","9","U_RATE","P1Y","2012"
"11427","NB","EST","WMN","8.1","U_RATE","P1Y","2013"
"11428","NB","EST","WMN","6.7","U_RATE","P1Y","2014"
"11429","NB","EST","WMN","5.9","U_RATE","P1Y","2015"
"11430","NB","EST","WMN","5.9","U_RATE","P1Y","2016"
"11431","NB","EST","WMN","5.4","U_RATE","P1Y","2017"
"11432","NB","EST","WMN","5.2","U_RATE","P1Y","2018"
"11433","NB","EST","WMN","4.8","U_RATE","P1Y","2019"
"11434","NB","EST","WMN","6.3","U_RATE","P1Y","2020"
"11435","NB","EST","WMN","5.2","U_RATE","P1Y","2021"
"11436","NB","EST","WMN","64.6","P_RATE","P1Y","2000"
"11437","NB","EST","WMN","65","P_RATE","P1Y","2001"
"11438","NB","EST","WMN","62.2","P_RATE","P1Y","2002"
"11439","NB","EST","WMN","64.5","P_RATE","P1Y","2003"
"11440","NB","EST","WMN","64.5","P_RATE","P1Y","2004"
"11441","NB","EST","WMN","65.4","P_RATE","P1Y","2005"
"11442","NB","EST","WMN","68.2","P_RATE","P1Y","2006"
"11443","NB","EST","WMN","67.3","P_RATE","P1Y","2007"
"11444","NB","EST","WMN","69.3","P_RATE","P1Y","2008"
"11445","NB","EST","WMN","69.6","P_RATE","P1Y","2009"
"11446","NB","EST","WMN","70.4","P_RATE","P1Y","2010"
"11447","NB","EST","WMN","71.3","P_RATE","P1Y","2011"
"11448","NB","EST","WMN","71.2","P_RATE","P1Y","2012"
"11449","NB","EST","WMN","71.5","P_RATE","P1Y","2013"
"11450","NB","EST","WMN","71.6","P_RATE","P1Y","2014"
"11451","NB","EST","WMN","73.2","P_RATE","P1Y","2015"
"11452","NB","EST","WMN","73.4","P_RATE","P1Y","2016"
"11453","NB","EST","WMN","75.6","P_RATE","P1Y","2017"
"11454","NB","EST","WMN","76","P_RATE","P1Y","2018"
"11455","NB","EST","WMN","75.7","P_RATE","P1Y","2019"
"11456","NB","EST","WMN","77.1","P_RATE","P1Y","2020"
"11457","NB","EST","WMN","77.2","P_RATE","P1Y","2021"
"11458","NB","EST","TOT","59.4","N_RATE","P1Y","2000"
"11459","NB","EST","TOT","60.2","N_RATE","P1Y","2001"
"11460","NB","EST","TOT","61.3","N_RATE","P1Y","2002"
"11461","NB","EST","TOT","61.9","N_RATE","P1Y","2003"
"11462","NB","EST","TOT","62","N_RATE","P1Y","2004"
"11463","NB","EST","TOT","63.4","N_RATE","P1Y","2005"
"11464","NB","EST","TOT","67.2","N_RATE","P1Y","2006"
"11465","NB","EST","TOT","68.4","N_RATE","P1Y","2007"
"11466","NB","EST","TOT","68.9","N_RATE","P1Y","2008"
"11467","NB","EST","TOT","62.8","N_RATE","P1Y","2009"
"11468","NB","EST","TOT","61.2","N_RATE","P1Y","2010"
"11469","NB","EST","TOT","65.3","N_RATE","P1Y","2011"
"11470","NB","EST","TOT","67.1","N_RATE","P1Y","2012"
"11471","NB","EST","TOT","68.5","N_RATE","P1Y","2013"
"11472","NB","EST","TOT","69.8","N_RATE","P1Y","2014"
"11473","NB","EST","TOT","72.1","N_RATE","P1Y","2015"
"11474","NB","EST","TOT","72.3","N_RATE","P1Y","2016"
"11475","NB","EST","TOT","74.4","N_RATE","P1Y","2017"
"11476","NB","EST","TOT","75.3","N_RATE","P1Y","2018"
"11477","NB","EST","TOT","75.4","N_RATE","P1Y","2019"
"11478","NB","EST","TOT","73.9","N_RATE","P1Y","2020"
"11479","NB","EST","TOT","74.3","N_RATE","P1Y","2021"
"11480","NB","EST","TOT","13.7","U_RATE","P1Y","2000"
"11481","NB","EST","TOT","12.3","U_RATE","P1Y","2001"
"11482","NB","EST","TOT","8.9","U_RATE","P1Y","2002"
"11483","NB","EST","TOT","10.5","U_RATE","P1Y","2003"
"11484","NB","EST","TOT","10","U_RATE","P1Y","2004"
"11485","NB","EST","TOT","7.6","U_RATE","P1Y","2005"
"11486","NB","EST","TOT","5.7","U_RATE","P1Y","2006"
"11487","NB","EST","TOT","4.6","U_RATE","P1Y","2007"
"11488","NB","EST","TOT","5.6","U_RATE","P1Y","2008"
"11489","NB","EST","TOT","14","U_RATE","P1Y","2009"
"11490","NB","EST","TOT","16.4","U_RATE","P1Y","2010"
"11491","NB","EST","TOT","12.1","U_RATE","P1Y","2011"
"11492","NB","EST","TOT","9.9","U_RATE","P1Y","2012"
"11493","NB","EST","TOT","8.6","U_RATE","P1Y","2013"
"11494","NB","EST","TOT","7.3","U_RATE","P1Y","2014"
"11495","NB","EST","TOT","6.1","U_RATE","P1Y","2015"
"11496","NB","EST","TOT","6.7","U_RATE","P1Y","2016"
"11497","NB","EST","TOT","5.9","U_RATE","P1Y","2017"
"11498","NB","EST","TOT","5.2","U_RATE","P1Y","2018"
"11499","NB","EST","TOT","4.4","U_RATE","P1Y","2019"
"11500","NB","EST","TOT","6.7","U_RATE","P1Y","2020"
"11501","NB","EST","TOT","6.1","U_RATE","P1Y","2021"
"11502","NB","EST","TOT","68.8","P_RATE","P1Y","2000"
"11503","NB","EST","TOT","68.7","P_RATE","P1Y","2001"
"11504","NB","EST","TOT","67.2","P_RATE","P1Y","2002"
"11505","NB","EST","TOT","69.1","P_RATE","P1Y","2003"
"11506","NB","EST","TOT","68.9","P_RATE","P1Y","2004"
"11507","NB","EST","TOT","68.6","P_RATE","P1Y","2005"
"11508","NB","EST","TOT","71.3","P_RATE","P1Y","2006"
"11509","NB","EST","TOT","71.7","P_RATE","P1Y","2007"
"11510","NB","EST","TOT","73","P_RATE","P1Y","2008"
"11511","NB","EST","TOT","72.9","P_RATE","P1Y","2009"
"11512","NB","EST","TOT","73.2","P_RATE","P1Y","2010"
"11513","NB","EST","TOT","74.3","P_RATE","P1Y","2011"
"11514","NB","EST","TOT","74.5","P_RATE","P1Y","2012"
"11515","NB","EST","TOT","74.9","P_RATE","P1Y","2013"
"11516","NB","EST","TOT","75.3","P_RATE","P1Y","2014"
"11517","NB","EST","TOT","76.7","P_RATE","P1Y","2015"
"11518","NB","EST","TOT","77.4","P_RATE","P1Y","2016"
"11519","NB","EST","TOT","79.1","P_RATE","P1Y","2017"
"11520","NB","EST","TOT","79.4","P_RATE","P1Y","2018"
"11521","NB","EST","TOT","78.8","P_RATE","P1Y","2019"
"11522","NB","EST","TOT","79.3","P_RATE","P1Y","2020"
"11523","NB","EST","TOT","79.1","P_RATE","P1Y","2021"
"11524","NB","ISR","MEN","68.8","N_RATE","P1Y","2012"
"11525","NB","ISR","MEN","69.4","N_RATE","P1Y","2013"
"11526","NB","ISR","MEN","69.6","N_RATE","P1Y","2014"
"11527","NB","ISR","MEN","70.4","N_RATE","P1Y","2015"
"11528","NB","ISR","MEN","70","N_RATE","P1Y","2016"
"11529","NB","ISR","MEN","70.4","N_RATE","P1Y","2017"
"11530","NB","ISR","MEN","69.6","N_RATE","P1Y","2018"
"11531","NB","ISR","MEN","69.4","N_RATE","P1Y","2019"
"11532","NB","ISR","MEN","66.5","N_RATE","P1Y","2020"
"11533","NB","ISR","MEN","66.5","N_RATE","P1Y","2021"
"11534","NB","ISR","MEN","7.1","U_RATE","P1Y","2012"
"11535","NB","ISR","MEN","6.4","U_RATE","P1Y","2013"
"11536","NB","ISR","MEN","6","U_RATE","P1Y","2014"
"11537","NB","ISR","MEN","5.3","U_RATE","P1Y","2015"
"11538","NB","ISR","MEN","4.9","U_RATE","P1Y","2016"
"11539","NB","ISR","MEN","4.3","U_RATE","P1Y","2017"
"11540","NB","ISR","MEN","4.2","U_RATE","P1Y","2018"
"11541","NB","ISR","MEN","3.8","U_RATE","P1Y","2019"
"11542","NB","ISR","MEN","4.6","U_RATE","P1Y","2020"
"11543","NB","ISR","MEN","4.7","U_RATE","P1Y","2021"
"11544","NB","ISR","MEN","74.1","P_RATE","P1Y","2012"
"11545","NB","ISR","MEN","74.1","P_RATE","P1Y","2013"
